Passenger Email,Travel Insurance?,Purchase Date,Travel Date,Fare Type,Ticket Price,Route,Row_ID,Person
nzandusky@axiom.com,FALSE,8/21/2018,11/06/2018,Economy,146,DAL-LGA,570,Nick Zandusky
nzandusky@axiom.com,TRUE,8/24/2018,11/06/2018,Economy,157,DAL-LAS,570,Nick Zandusky
nzandusky@axiom.com,FALSE,07/01/2018,11/06/2018,Economy,126,DAL-GRR,570,Nick Zandusky
nfjeld@axiom.com,TRUE,4/15/2018,4/26/2018,Economy,79,DAL-OKC,572,Nicole Fjeld
nfjeld@axiom.com,FALSE,01/04/2018,1/28/2018,First Class,253,DAL-ELP,572,Nicole Fjeld
nchilds@axiom.com,FALSE,3/17/2018,05/07/2018,Economy,143,DAL-AUS,574,Noah Childs
nbalk@axiom.com,FALSE,8/16/2018,09/05/2018,Economy,75,DAL-PHX,576,Nona Balk
nbalk@axiom.com,FALSE,8/27/2018,09/05/2018,Economy,136,DAL-HOU,576,Nona Balk
npaige@axiom.com,TRUE,6/30/2018,09/07/2018,First Class,202,DAL-SEA,577,Nora Paige
npaige@axiom.com,TRUE,8/21/2018,09/07/2018,Economy,137,DAL-AUS,577,Nora Paige
npaige@axiom.com,FALSE,08/04/2018,09/07/2018,Economy,153,DAL-MDW,577,Nora Paige
npaige@axiom.com,FALSE,5/28/2018,09/07/2018,Economy,126,DAL-OKC,577,Nora Paige
npaige@axiom.com,FALSE,08/10/2018,09/07/2018,Economy,117,DAL-LAS,577,Nora Paige
npaige@axiom.com,TRUE,07/10/2018,09/07/2018,Economy,96,DAL-MDW,577,Nora Paige
,FALSE,9/19/2018,10/24/2018,Economy,105,DAL-OKC,580,Odella Nelson
pcoakley@axiom.com,TRUE,7/20/2018,9/22/2018,Business,114,DAL-SEA,582,Pamela Coakley
pnorris@axiom.com,FALSE,4/29/2018,6/14/2018,Economy,146,DAL-AUS,584,Parhena Norris
pnorris@axiom.com,TRUE,4/25/2018,6/14/2018,Economy,152,DAL-TUL,584,Parhena Norris
pbzostek@axiom.com,TRUE,10/20/2018,11/14/2018,Business,114,DAL-AUS,586,Patrick Bzostek
pbzostek@axiom.com,FALSE,10/25/2018,11/14/2018,Economy,93,DAL-HOU,586,Patrick Bzostek
pbzostek@axiom.com,FALSE,9/14/2018,11/14/2018,Economy,125,DAL-SEA,586,Patrick Bzostek
pbzostek@axiom.com,FALSE,10/08/2018,11/14/2018,Economy,82,DAL-GRR,586,Patrick Bzostek
pbzostek@axiom.com,FALSE,11/01/2018,11/14/2018,First Class,275,DAL-PHX,586,Patrick Bzostek
pbzostek@axiom.com,TRUE,10/23/2018,11/14/2018,Business,102,DAL-AUS,586,Patrick Bzostek
pbzostek@axiom.com,FALSE,10/06/2018,11/14/2018,Economy,100,DAL-OKC,586,Patrick Bzostek
pbzostek@axiom.com,FALSE,08/06/2018,11/14/2018,Economy,153,DAL-AUS,586,Patrick Bzostek
pbzostek@axiom.com,FALSE,10/14/2018,11/14/2018,Economy,104,DAL-LGA,586,Patrick Bzostek
po'brill@axiom.com,TRUE,10/24/2018,11/12/2018,Business,136,DAL-AUS,589,Patrick O'Brill
po'donnell@axiom.com,FALSE,5/14/2018,6/17/2018,Business,157,DAL-ATL,590,Patrick O'Donnell
po'donnell@axiom.com,FALSE,05/07/2018,6/17/2018,Economy,104,DAL-LGA,590,Patrick O'Donnell
po'donnell@axiom.com,FALSE,05/09/2018,6/17/2018,Economy,120,DAL-OKC,590,Patrick O'Donnell
po'donnell@axiom.com,FALSE,04/07/2018,6/17/2018,First Class,281,DAL-ATL,590,Patrick O'Donnell
pgonzalez@axiom.com,TRUE,07/03/2018,9/28/2018,Business,89,DAL-ATL,592,Paul Gonzalez
pknutson@axiom.com,FALSE,11/27/2018,12/11/2018,Economy,147,DAL-PHX,593,Paul Knutson
tbutterfield@axiom.com,FALSE,08/10/2018,8/17/2018,Economy,142,DAL-ELP,736,Ted Butterfield
tbutterfield@axiom.com,FALSE,2/17/2018,03/03/2018,Economy,131,DAL-CLE,736,Ted Butterfield
tbutterfield@axiom.com,FALSE,7/13/2018,8/17/2018,Economy,118,DAL-HOU,736,Ted Butterfield
tbutterfield@axiom.com,FALSE,01/02/2018,03/03/2018,Economy,88,DAL-OKC,736,Ted Butterfield
tpippenger@axiom.com,FALSE,08/07/2018,09/11/2018,Economy,86,DAL-HOU,741,Theone Pippenger
tswint@axiom.com,FALSE,04/08/2018,05/12/2018,Economy,117,DAL-AUS,743,Theresa Swint
tseio@axiom.com,TRUE,3/29/2018,4/27/2018,Economy,66,DAL-MDW,746,Thomas Seio
tthornton@axiom.com,FALSE,2/21/2018,3/16/2018,Economy,153,DAL-PHX,747,Thomas Thornton
tthornton@axiom.com,TRUE,03/07/2018,3/16/2018,Economy,107,DAL-GRR,747,Thomas Thornton
tbrockman@axiom.com,FALSE,10/06/2018,11/29/2018,Economy,116,DAL-GRR,749,Tim Brockman
ttaslimi@axiom.com,FALSE,05/10/2018,06/04/2018,Economy,158,DAL-ATL,750,Tim Taslimi
tgnade@axiom.com,FALSE,05/07/2018,09/01/2018,Economy,88,DAL-LGA,753,Toby Gnade
tgnade@axiom.com,FALSE,08/04/2018,09/01/2018,Economy,133,DAL-ATL,753,Toby Gnade
tgnade@axiom.com,FALSE,04/09/2018,5/15/2018,Economy,71,DAL-ATL,753,Toby Gnade
tritter@axiom.com,FALSE,7/30/2018,09/10/2018,Economy,77,DAL-HOU,754,Toby Ritter
tritter@axiom.com,FALSE,8/25/2018,09/10/2018,Business,114,DAL-HOU,754,Toby Ritter
tswindell@axiom.com,TRUE,12/23/2017,3/17/2018,Economy,125,DAL-PHX,755,Toby Swindell
tswindell@axiom.com,FALSE,11/15/2017,3/17/2018,Business,85,DAL-HOU,755,Toby Swindell
tturnell@axiom.com,TRUE,10/03/2018,11/08/2018,Economy,140,DAL-HOU,762,Tonja Turnell
tturnell@axiom.com,FALSE,10/09/2018,11/08/2018,Economy,146,DAL-AUS,762,Tonja Turnell
tturnell@axiom.com,FALSE,10/19/2018,11/08/2018,Economy,144,DAL-HOU,762,Tonja Turnell
tturnell@axiom.com,FALSE,10/11/2018,11/08/2018,Economy,67,DAL-GRR,762,Tonja Turnell
tturnell@axiom.com,FALSE,10/17/2018,11/08/2018,Economy,150,DAL-AUS,762,Tonja Turnell
tturnell@axiom.com,TRUE,09/09/2018,11/08/2018,Economy,125,DAL-ELP,762,Tonja Turnell
tturnell@axiom.com,FALSE,10/03/2018,11/08/2018,Economy,140,DAL-AUS,762,Tonja Turnell
tchapman@axiom.com,FALSE,2/14/2018,04/09/2018,Economy,111,DAL-SFO,763,Tony Chapman
tsayre@axiom.com,FALSE,03/11/2018,04/12/2018,Economy,120,DAL-LGA,765,Tony Sayre
tsayre@axiom.com,FALSE,1/31/2018,04/12/2018,Business,173,DAL-HOU,765,Tony Sayre
tsayre@axiom.com,FALSE,02/10/2018,04/12/2018,Economy,86,DAL-LAS,765,Tony Sayre
tblumstein@axiom.com,TRUE,5/29/2018,07/08/2018,Business,155,DAL-PHX,766,Tracy Blumstein
tblumstein@axiom.com,FALSE,5/19/2018,07/08/2018,Economy,82,DAL-AUS,766,Tracy Blumstein
pmacintyre@axiom.com,TRUE,6/19/2018,7/21/2018,Economy,151,DAL-MDW,595,Paul MacIntyre
pprost@axiom.com,FALSE,7/30/2018,9/28/2018,Economy,147,DAL-LAS,596,Paul Prost
pprost@axiom.com,FALSE,09/02/2018,9/28/2018,Economy,63,DAL-MDW,596,Paul Prost
pwebber@axiom.com,FALSE,8/19/2018,09/02/2018,Business,102,DAL-LGA,601,Pauline Webber
pwebber@axiom.com,FALSE,7/17/2018,09/02/2018,Economy,150,DAL-HOU,601,Pauline Webber
pwebber@axiom.com,TRUE,08/06/2018,09/02/2018,Economy,93,DAL-AUS,601,Pauline Webber
parmstrong@axiom.com,FALSE,2/26/2018,3/25/2018,Economy,91,DAL-LGA,603,Pete Armstrong
pbühler@axiom.com,FALSE,12/18/2018,12/27/2018,Economy,147,DAL-ATL,606,Peter Bühler
pmcvee@axiom.com,TRUE,11/12/2018,12/07/2018,Economy,75,DAL-OKC,608,Peter McVee
pbrown@axiom.com,FALSE,11/12/2018,11/26/2018,Economy,111,DAL-HOU,609,Philip Brown
pfox@axiom.com,FALSE,2/16/2018,3/24/2018,Economy,154,DAL-SLC,610,Philip Fox
pbreyer@axiom.com,TRUE,10/20/2018,11/20/2018,Economy,70,DAL-AMA,613,Phillip Breyer
pwener@axiom.com,TRUE,6/29/2018,7/18/2018,Economy,117,DAL-ELP,615,Pierre Wener
qjones@axiom.com,FALSE,02/12/2018,03/08/2018,Economy,126,DAL-SEA,616,Quincy Jones
rpayne@axiom.com,FALSE,07/09/2018,8/27/2018,First Class,268,DAL-ELP,617,Rachel Payne
rpayne@axiom.com,FALSE,6/20/2018,8/27/2018,Economy,79,DAL-AUS,617,Rachel Payne
rritter@axiom.com,FALSE,7/22/2018,9/21/2018,Business,149,DAL-LAS,620,Ralph Ritter
rritter@axiom.com,TRUE,5/31/2018,9/21/2018,Business,173,DAL-AUS,620,Ralph Ritter
rritter@axiom.com,FALSE,6/25/2018,9/21/2018,Economy,105,DAL-MDW,620,Ralph Ritter
rritter@axiom.com,FALSE,6/14/2018,7/21/2018,Economy,147,DAL-CLE,620,Ralph Ritter
rritter@axiom.com,FALSE,09/10/2018,9/21/2018,First Class,265,DAL-HOU,620,Ralph Ritter
rferguson@axiom.com,FALSE,5/31/2018,7/14/2018,Business,154,DAL-LGA,622,Randy Ferguson
rpölking@axiom.com,FALSE,6/17/2018,07/11/2018,Economy,124,DAL-OKC,625,Resi Pölking
rhansen@axiom.com,TRUE,9/14/2018,11/19/2018,First Class,268,DAL-SEA,632,Rick Hansen
rhuthwaite@axiom.com,FALSE,04/07/2018,7/28/2018,Economy,130,DAL-GRR,633,Rick Huthwaite
rbeeghly@axiom.com,FALSE,11/25/2018,12/19/2018,Business,121,DAL-SLC,637,Rob Beeghly
rbeeghly@axiom.com,FALSE,10/31/2018,12/19/2018,Business,135,DAL-HOU,637,Rob Beeghly
rdowd@axiom.com,FALSE,05/06/2018,5/31/2018,First Class,259,DAL-HOU,638,Rob Dowd
rhaberlin@axiom.com,FALSE,12/13/2018,12/28/2018,Business,155,DAL-OKC,639,Rob Haberlin
rhaberlin@axiom.com,FALSE,11/02/2018,12/28/2018,Economy,85,DAL-HOU,639,Rob Haberlin
rhaberlin@axiom.com,FALSE,11/19/2018,12/28/2018,Economy,110,DAL-OKC,639,Rob Haberlin
,FALSE,10/18/2018,11/23/2018,Economy,123,DAL-GRR,642,Robert Barroso
rwaldorf@axiom.com,FALSE,6/14/2018,7/31/2018,Economy,132,DAL-LAS,645,Robert Waldorf
rwaldorf@axiom.com,FALSE,5/21/2018,7/31/2018,Business,84,DAL-OKC,645,Robert Waldorf
rwaldorf@axiom.com,TRUE,4/15/2018,7/31/2018,Economy,105,DAL-HOU,645,Robert Waldorf
rwaldorf@axiom.com,FALSE,07/09/2018,7/31/2018,Economy,68,DAL-OKC,645,Robert Waldorf
rbarcio@axiom.com,FALSE,5/20/2018,07/09/2018,Economy,87,DAL-PHX,646,Roger Barcio
rbarcio@axiom.com,FALSE,6/27/2018,07/09/2018,Business,149,DAL-ATL,646,Roger Barcio
rcollins@axiom.com,TRUE,5/19/2018,6/15/2018,Economy,146,DAL-AMA,654,Roy Collins
rcollins@axiom.com,FALSE,5/23/2018,6/15/2018,Economy,147,DAL-HOU,654,Roy Collins
rcollins@axiom.com,FALSE,04/01/2018,6/15/2018,First Class,240,DAL-OKC,654,Roy Collins
rcollins@axiom.com,FALSE,4/23/2018,6/15/2018,Economy,65,DAL-PHX,654,Roy Collins
rcollins@axiom.com,FALSE,3/28/2018,6/15/2018,Economy,130,DAL-MDW,654,Roy Collins
rfranzösisch@axiom.com,TRUE,9/28/2018,11/21/2018,Economy,130,DAL-LGA,655,Roy Französisch
rphan@axiom.com,FALSE,11/27/2018,12/24/2018,Economy,139,DAL-LGA,656,Roy Phan
rskaria@axiom.com,FALSE,07/03/2018,9/23/2018,Economy,140,DAL-CLE,657,Roy Skaria
rskaria@axiom.com,FALSE,08/01/2018,9/23/2018,Economy,152,DAL-HOU,657,Roy Skaria
rapplegate@axiom.com,FALSE,9/27/2018,11/07/2018,First Class,308,DAL-ATL,660,Russell Applegate
rcrowe@axiom.com,TRUE,7/29/2018,8/27/2018,Economy,98,DAL-HOU,663,Ryan Crowe
smatthias@axiom.com,FALSE,09/08/2018,9/28/2018,First Class,289,DAL-PHX,666,Sally Matthias
smatthias@axiom.com,TRUE,10/23/2018,11/13/2018,Economy,136,DAL-HOU,666,Sally Matthias
smatthias@axiom.com,FALSE,10/02/2018,11/13/2018,Economy,77,DAL-HOU,666,Sally Matthias
smatthias@axiom.com,FALSE,8/19/2018,9/28/2018,Economy,122,DAL-ATL,666,Sally Matthias
sflanagan@axiom.com,FALSE,09/04/2018,10/03/2018,Economy,134,DAL-HOU,670,Sandra Flanagan
sglassco@axiom.com,FALSE,10/28/2018,12/05/2018,Economy,86,DAL-LAS,671,Sandra Glassco
sglassco@axiom.com,FALSE,7/26/2018,12/05/2018,First Class,225,DAL-HOU,671,Sandra Glassco
schand@axiom.com,FALSE,10/16/2018,12/02/2018,Economy,99,DAL-HOU,672,Sanjit Chand
sfoster@axiom.com,FALSE,10/17/2018,11/22/2018,Business,136,DAL-ATL,679,Sarah Foster
sfoster@axiom.com,FALSE,10/24/2018,11/22/2018,Economy,129,DAL-AUS,679,Sarah Foster
sfoster@axiom.com,FALSE,10/16/2018,11/22/2018,Economy,72,DAL-LAS,679,Sarah Foster
sfoster@axiom.com,FALSE,10/18/2018,11/22/2018,Business,118,DAL-SEA,679,Sarah Foster
scoram,FALSE,3/19/2018,3/30/2018,Business,143,DAL-MDW,681,Scot Coram
scoram,FALSE,04/10/2018,4/26/2018,Economy,103,DAL-HOU,681,Scot Coram
scoram,FALSE,3/28/2018,4/26/2018,Economy,157,DAL-MDW,681,Scot Coram
scoram,FALSE,3/27/2018,4/26/2018,Business,82,DAL-GRR,681,Scot Coram
swooten@axiom.com,FALSE,11/30/2018,12/13/2018,Business,80,DAL-AUS,682,Scot Wooten
swooten@axiom.com,FALSE,11/30/2018,12/13/2018,Business,140,DAL-SLC,682,Scot Wooten
swooten@axiom.com,FALSE,10/26/2018,12/13/2018,Business,147,DAL-ATL,682,Scot Wooten
smiller@axiom.com,FALSE,9/29/2018,10/29/2018,Economy,101,DAL-AUS,687,Sean Miller
scollister@axiom.com,FALSE,7/28/2018,09/02/2018,Economy,139,DAL-HOU,691,Shahid Collister
scollister@axiom.com,FALSE,7/19/2018,09/02/2018,Economy,148,DAL-ELP,691,Shahid Collister
jocampo@axiom.com,FALSE,3/27/2018,4/27/2018,Economy,109,DAL-HOU,369,Jesus Ocampo
jfjeld@axiom.com,FALSE,04/09/2018,06/11/2018,Economy,102,DAL-SEA,370,Jill Fjeld
jfjeld@axiom.com,TRUE,5/14/2018,06/11/2018,Economy,149,DAL-MDW,370,Jill Fjeld
jfjeld@axiom.com,TRUE,5/24/2018,06/11/2018,Business,161,DAL-ATL,370,Jill Fjeld
jmatthias@axiom.com,FALSE,04/02/2018,4/13/2018,Economy,135,DAL-AUS,371,Jill Matthias
jmatthias@axiom.com,FALSE,03/07/2018,4/13/2018,Economy,155,DAL-AMA,371,Jill Matthias
jmatthias@axiom.com,FALSE,04/04/2018,4/13/2018,Economy,62,DAL-ATL,371,Jill Matthias
jmatthias@axiom.com,FALSE,2/25/2018,4/13/2018,Economy,128,DAL-ELP,371,Jill Matthias
jstevenson@axiom.com,TRUE,3/24/2018,05/04/2018,Economy,104,DAL-HOU,372,Jill Stevenson
jepp@axiom.com,FALSE,1/19/2018,4/29/2018,Economy,121,DAL-HOU,373,Jim Epp
jepp@axiom.com,FALSE,04/06/2018,4/29/2018,Business,132,DAL-PHX,373,Jim Epp
jepp@axiom.com,FALSE,03/07/2018,4/29/2018,Economy,104,DAL-HOU,373,Jim Epp
jkarlsson@axiom.com,FALSE,3/16/2018,04/02/2018,Economy,104,DAL-HOU,374,Jim Karlsson
jkarlsson@axiom.com,FALSE,03/04/2018,04/02/2018,Economy,157,DAL-HOU,374,Jim Karlsson
jkarlsson@axiom.com,FALSE,11/24/2017,04/02/2018,Economy,106,DAL-AUS,374,Jim Karlsson
jkarlsson@axiom.com,TRUE,3/23/2018,04/02/2018,Business,103,DAL-OKC,374,Jim Karlsson
jkriz@axiom.com,FALSE,9/26/2018,12/16/2018,Business,141,DAL-PHX,375,Jim Kriz
jkriz@axiom.com,FALSE,11/02/2018,12/16/2018,First Class,287,DAL-ELP,375,Jim Kriz
jmitchum@axiom.com,FALSE,2/14/2018,4/21/2018,Economy,63,DAL-ELP,376,Jim Mitchum
jradford@axiom.com,FALSE,10/13/2018,11/01/2018,Economy,82,DAL-MDW,377,Jim Radford
jradford@axiom.com,FALSE,9/18/2018,11/01/2018,Economy,139,DAL-GRR,377,Jim Radford
jelijah@axiom.com,FALSE,5/16/2018,08/01/2018,Business,135,DAL-MDW,380,Joe Elijah
jkamberova@axiom.com,FALSE,11/26/2017,01/04/2018,Economy,147,DAL-HOU,381,Joe Kamberova
jdryer@axiom.com,FALSE,9/18/2018,12/12/2018,Economy,88,DAL-HOU,385,John Dryer
jgrady@axiom.com,FALSE,04/07/2018,5/23/2018,Economy,105,DAL-MDW,386,John Grady
jlucas@axiom.com,FALSE,9/27/2018,10/27/2018,Business,120,DAL-PHX,389,John Lucas
jmurray@axiom.com,FALSE,07/12/2018,9/21/2018,Economy,90,DAL-PHX,390,John Murray
jmurray@axiom.com,FALSE,8/23/2018,9/21/2018,Economy,138,DAL-ATL,390,John Murray
jmurray@axiom.com,FALSE,8/18/2018,9/21/2018,Economy,126,DAL-AUS,390,John Murray
jwasserman@axiom.com,FALSE,7/27/2018,10/01/2018,First Class,277,DAL-ATL,396,Joni Wasserman
jairdo@axiom.com,FALSE,10/13/2018,12/30/2018,Economy,64,DAL-AUS,397,Joseph Airdo
jbell-@axiom.com,TRUE,7/13/2018,09/11/2018,Economy,148,DAL-HOU,399,Joy Bell-
jbell-@axiom.com,FALSE,07/03/2018,09/11/2018,Economy,115,DAL-AMA,399,Joy Bell-
jsmith@axiom.com,FALSE,8/24/2018,09/11/2018,Economy,117,DAL-PHX,401,Joy Smith
jsmith@axiom.com,TRUE,8/14/2018,09/11/2018,Business,95,DAL-ATL,401,Joy Smith
jsmith@axiom.com,FALSE,9/21/2018,12/12/2018,Business,144,DAL-GRR,401,Joy Smith
jsmith@axiom.com,FALSE,11/06/2018,12/12/2018,Economy,148,DAL-ATL,401,Joy Smith
jdunbar@axiom.com,TRUE,3/24/2018,6/19/2018,Business,86,DAL-AUS,403,Julia Dunbar
jdunbar@axiom.com,FALSE,12/13/2017,01/03/2018,Economy,99,DAL-HOU,403,Julia Dunbar
jdunbar@axiom.com,FALSE,12/01/2017,01/03/2018,Economy,103,DAL-HOU,403,Julia Dunbar
jdunbar@axiom.com,FALSE,9/29/2017,01/03/2018,First Class,217,DAL-HOU,403,Julia Dunbar
jdunbar@axiom.com,FALSE,12/04/2017,01/03/2018,Economy,93,DAL-HOU,403,Julia Dunbar
jwest@axiom.com,TRUE,10/30/2018,11/18/2018,Economy,113,DAL-HOU,404,Julia West
jkrohn@axiom.com,FALSE,2/15/2018,06/02/2018,Business,81,DAL-AUS,405,Juliana Krohn
jkrohn@axiom.com,FALSE,5/17/2018,06/02/2018,Economy,92,DAL-LAS,405,Juliana Krohn
jcreighton@axiom.com,TRUE,7/23/2018,09/06/2018,Economy,157,DAL-OKC,406,Julie Creighton
jcreighton@axiom.com,FALSE,7/28/2018,09/06/2018,Economy,124,DAL-ATL,406,Julie Creighton
jcreighton@axiom.com,TRUE,5/26/2018,06/06/2018,Economy,143,DAL-AUS,406,Julie Creighton
jprescott@axiom.com,FALSE,10/17/2018,12/31/2018,First Class,227,DAL-HOU,408,Julie Prescott
jdeggeller@axiom.com,FALSE,4/15/2018,05/04/2018,Economy,145,DAL-OKC,409,Justin Deggeller
jellison@axiom.com,FALSE,8/29/2018,9/28/2018,Economy,110,DAL-HOU,410,Justin Ellison
jellison@axiom.com,FALSE,08/08/2018,9/28/2018,Economy,85,DAL-AUS,410,Justin Ellison
jmackendrick@axiom.com,FALSE,05/09/2018,6/30/2018,Economy,103,DAL-LAS,412,Justin MacKendrick
jmackendrick@axiom.com,FALSE,5/29/2018,7/22/2018,Economy,90,DAL-LAS,412,Justin MacKendrick
jmackendrick@axiom.com,TRUE,06/08/2018,6/30/2018,Business,120,DAL-AUS,412,Justin MacKendrick
kbern@axiom.com,FALSE,10/21/2018,12/16/2018,Economy,66,DAL-LGA,415,Karen Bern
kcarlisle@axiom.com,FALSE,6/19/2018,7/18/2018,Economy,92,DAL-PHX,416,Karen Carlisle
kferguson@axiom.com,FALSE,07/03/2018,08/06/2018,Economy,76,DAL-OKC,418,Karen Ferguson
kferguson@axiom.com,FALSE,6/20/2018,08/06/2018,Economy,102,DAL-GRR,418,Karen Ferguson
kferguson@axiom.com,FALSE,07/09/2018,08/06/2018,Economy,124,DAL-PHX,418,Karen Ferguson
kferguson@axiom.com,FALSE,7/26/2018,08/06/2018,Economy,89,DAL-PHX,418,Karen Ferguson
kseio@axiom.com,FALSE,10/22/2018,11/13/2018,Economy,95,DAL-OKC,419,Karen Seio
kseio@axiom.com,FALSE,09/11/2018,11/13/2018,Economy,145,DAL-HOU,419,Karen Seio
kbraun@axiom.com,FALSE,10/09/2018,11/05/2018,Economy,61,DAL-AMA,420,Karl Braun
kbraun@axiom.com,TRUE,8/13/2018,11/05/2018,Economy,159,DAL-PHX,420,Karl Braun
schance@axiom.com,FALSE,07/06/2018,9/20/2018,Economy,126,DAL-OKC,695,Shaun Chance
schance@axiom.com,FALSE,09/06/2018,9/20/2018,Business,137,DAL-LAS,695,Shaun Chance
schance@axiom.com,TRUE,8/18/2018,9/20/2018,Economy,67,DAL-ATL,695,Shaun Chance
sdaniels@axiom.com,TRUE,07/02/2018,7/23/2018,Business,83,DAL-LGA,698,Shirley Daniels
sjackson@axiom.com,FALSE,08/05/2018,9/23/2018,Economy,120,DAL-AUS,699,Shirley Jackson
stom@axiom.com,FALSE,2/25/2018,4/21/2018,First Class,259,DAL-ELP,701,Shui Tom
stom@axiom.com,FALSE,2/25/2018,4/14/2018,Economy,142,DAL-HOU,701,Shui Tom
stom@axiom.com,FALSE,3/14/2018,4/14/2018,Economy,60,DAL-PHX,701,Shui Tom
snorling@axiom.com,FALSE,07/04/2018,7/17/2018,Economy,151,DAL-ELP,703,Skye Norling
snorling@axiom.com,FALSE,5/30/2018,7/17/2018,Economy,78,DAL-ATL,703,Skye Norling
snorling@axiom.com,FALSE,6/17/2018,7/17/2018,First Class,241,DAL-ELP,703,Skye Norling
snorling@axiom.com,FALSE,6/28/2018,7/17/2018,Economy,82,DAL-HOU,703,Skye Norling
snorling@axiom.com,FALSE,5/13/2018,7/17/2018,Economy,99,DAL-MDW,703,Skye Norling
snorling@axiom.com,FALSE,6/24/2018,7/17/2018,Economy,73,DAL-HOU,703,Skye Norling
sgoranitis@axiom.com,FALSE,6/26/2018,09/01/2018,Business,118,DAL-SLC,706,Speros Goranitis
sgoranitis@axiom.com,FALSE,6/18/2018,09/01/2018,Economy,75,DAL-AUS,706,Speros Goranitis
sgoranitis@axiom.com,FALSE,08/07/2018,09/01/2018,First Class,299,DAL-ELP,706,Speros Goranitis
sgoranitis@axiom.com,FALSE,6/14/2018,09/01/2018,Economy,159,DAL-AUS,706,Speros Goranitis
sgoranitis@axiom.com,FALSE,8/15/2018,09/01/2018,Economy,151,DAL-HOU,706,Speros Goranitis
sgoranitis@axiom.com,FALSE,5/28/2018,09/01/2018,Economy,125,DAL-PHX,706,Speros Goranitis
sgoranitis@axiom.com,FALSE,04/09/2018,6/18/2018,Economy,85,DAL-AUS,706,Speros Goranitis
sgoranitis@axiom.com,FALSE,4/29/2018,6/18/2018,Economy,98,DAL-AUS,706,Speros Goranitis
sgoranitis@axiom.com,FALSE,5/13/2018,6/18/2018,First Class,211,DAL-ATL,706,Speros Goranitis
sgoranitis@axiom.com,FALSE,02/12/2018,6/18/2018,Economy,135,DAL-HOU,706,Speros Goranitis
sgoranitis@axiom.com,TRUE,05/01/2018,6/18/2018,Economy,117,DAL-LAS,706,Speros Goranitis
sgoranitis@axiom.com,FALSE,4/18/2018,6/18/2018,Economy,67,DAL-LGA,706,Speros Goranitis
sgoranitis@axiom.com,FALSE,5/28/2018,6/18/2018,Economy,84,DAL-MDW,706,Speros Goranitis
sphelps@axiom.com,TRUE,08/03/2018,10/13/2018,Economy,77,DAL-HOU,709,Stephanie Phelps
sulpright@axiom.com,TRUE,2/25/2018,3/25/2018,Economy,141,DAL-LGA,710,Stephanie Ulpright
sulpright@axiom.com,FALSE,04/03/2018,06/01/2018,Economy,89,DAL-AUS,710,Stephanie Ulpright
